                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     72,                 1.1887,                0.94345,                 1.7986,                0.83996,                0.73275,                 0.8471,                0.72049,                 1.2413,                 1.0856,                 1.2716,              0.0007657,              0.0007657,              0.0007657
                     73,                 1.1868,                0.99319,                 1.8003,                0.84178,                0.68943,                0.81852,                0.69009,                 1.2851,                 1.3458,                 1.2967,              0.0007624,              0.0007624,              0.0007624
                     74,                   1.15,                0.99163,                 1.7865,                 0.9298,                0.78815,                 0.8547,                0.72074,                 1.2627,                 1.1647,                 1.2363,              0.0007591,              0.0007591,              0.0007591
                     75,                 1.2126,                 1.0446,                  1.782,                0.87482,                0.80666,                0.86391,                0.75104,                 1.0987,                 1.0887,                 1.2419,              0.0007558,              0.0007558,              0.0007558
                     76,                 1.1527,                0.94301,                 1.7966,                0.88311,                0.71972,                0.86385,                0.71198,                 1.3144,                 1.0771,                 1.2524,              0.0007525,              0.0007525,              0.0007525
                     77,                 1.2052,                0.99218,                 1.7893,                0.89794,                 0.7221,                0.83022,                0.68418,                 1.2671,                 1.1267,                 1.2804,              0.0007492,              0.0007492,              0.0007492
                     78,                 1.1731,                0.96959,                 1.8089,                0.87003,                0.75427,                0.84588,                0.69588,                 1.3003,                 1.1184,                 1.2466,              0.0007459,              0.0007459,              0.0007459
                     79,                 1.1312,                0.94536,                 1.7782,                0.83884,                0.68343,                0.83199,                0.67901,                 1.3482,                 1.2425,                 1.2428,              0.0007426,              0.0007426,              0.0007426
                     80,                 1.1777,                 0.9587,                 1.7981,                0.83913,                0.74196,                0.84269,                0.71501,                 1.1028,                  1.163,                 1.2319,              0.0007393,              0.0007393,              0.0007393
                     81,                 1.1094,                0.93081,                 1.7836,                0.80159,                0.72422,                 0.8275,                0.70463,                 1.2192,                 1.3389,                   1.26,               0.000736,               0.000736,               0.000736
                     82,                 1.1341,                 0.9602,                 1.7873,                0.84803,                0.73442,                0.80786,                0.68396,                 1.2227,                 1.2783,                 1.2589,              0.0007327,              0.0007327,              0.0007327
                     83,                 1.1606,                 0.9921,                 1.8093,                0.83574,                0.77278,                0.83089,                0.70693,                 1.1269,                 1.1237,                 1.2495,              0.0007294,              0.0007294,              0.0007294
                     84,                 1.1571,                 0.9868,                 1.8025,                0.83104,                0.72737,                0.83095,                0.70477,                 1.1234,                 1.1975,                 1.2522,              0.0007261,              0.0007261,              0.0007261
